Number;Date-Time;Temp(°C)
30277;01.08.2024 10:01:20;35,07
30278;01.08.2024 10:01:25;35,07
30279;01.08.2024 10:01:30;35,07
30280;01.08.2024 10:01:35;35,07
30281;01.08.2024 10:01:40;35,07
30282;01.08.2024 10:01:45;35,07
30283;01.08.2024 10:01:50;35,07
30284;01.08.2024 10:01:55;35,07
30285;01.08.2024 10:02:00;35,07
30286;01.08.2024 10:02:05;35,07
30287;01.08.2024 10:02:10;35,07
30288;01.08.2024 10:02:15;35,07
30289;01.08.2024 10:02:20;35,07
30290;01.08.2024 10:02:25;35,07
30291;01.08.2024 10:02:30;35,07
30292;01.08.2024 10:02:35;35,07
30293;01.08.2024 10:02:40;35,07
30294;01.08.2024 10:02:45;35,07
30295;01.08.2024 10:02:50;35,07
30296;01.08.2024 10:02:55;35,07
30297;01.08.2024 10:03:00;35,07
30298;01.08.2024 10:03:05;35,07
30299;01.08.2024 10:03:10;35,07
30300;01.08.2024 10:03:15;35,07
30301;01.08.2024 10:03:20;35,07
30302;01.08.2024 10:03:25;35,07
30303;01.08.2024 10:03:30;35,07
30304;01.08.2024 10:03:35;35,07
30305;01.08.2024 10:03:40;35,07
30306;01.08.2024 10:03:45;35,07
30307;01.08.2024 10:03:50;35,07
30308;01.08.2024 10:03:55;35,07
30309;01.08.2024 10:04:00;35,07
30310;01.08.2024 10:04:05;35,07
30311;01.08.2024 10:04:10;35,04
30312;01.08.2024 10:04:15;34,99
30313;01.08.2024 10:04:20;34,99
30314;01.08.2024 10:04:25;34,99
30315;01.08.2024 10:04:30;34,99
30316;01.08.2024 10:04:35;35,07
30317;01.08.2024 10:04:40;35,07
30318;01.08.2024 10:04:45;35,04
30319;01.08.2024 10:04:50;35,07
30320;01.08.2024 10:04:55;35,07
30321;01.08.2024 10:05:00;35,07
30322;01.08.2024 10:05:05;35,07
30323;01.08.2024 10:05:10;35,07
30324;01.08.2024 10:05:15;35,07
30325;01.08.2024 10:05:20;35,07
30326;01.08.2024 10:05:25;35,07
30327;01.08.2024 10:05:30;35,07
30328;01.08.2024 10:05:35;35,07
30329;01.08.2024 10:05:40;35,07
30330;01.08.2024 10:05:45;35,07
30331;01.08.2024 10:05:50;35,07
30332;01.08.2024 10:05:55;35,07
30333;01.08.2024 10:06:00;35,04
30334;01.08.2024 10:06:05;35,04
30335;01.08.2024 10:06:10;35,04
30336;01.08.2024 10:06:15;35,07
30337;01.08.2024 10:06:20;35,07
30338;01.08.2024 10:06:25;35,10
30339;01.08.2024 10:06:30;35,15
30340;01.08.2024 10:06:35;35,18
30341;01.08.2024 10:06:40;35,18
30342;01.08.2024 10:06:45;35,18
30343;01.08.2024 10:06:50;35,18
30344;01.08.2024 10:06:55;35,18
30345;01.08.2024 10:07:00;35,18
30346;01.08.2024 10:07:05;35,18
30347;01.08.2024 10:07:10;35,18
30348;01.08.2024 10:07:15;35,18
30349;01.08.2024 10:07:20;35,18
30350;01.08.2024 10:07:25;35,18
30351;01.08.2024 10:07:30;35,18
30352;01.08.2024 10:07:35;35,18
30353;01.08.2024 10:07:40;35,18
30354;01.08.2024 10:07:45;35,18
30355;01.08.2024 10:07:50;35,18
30356;01.08.2024 10:07:55;35,18
30357;01.08.2024 10:08:00;35,18
30358;01.08.2024 10:08:05;35,18
30359;01.08.2024 10:08:10;35,18
30360;01.08.2024 10:08:15;35,18
30361;01.08.2024 10:08:20;35,18
30362;01.08.2024 10:08:25;35,18
30363;01.08.2024 10:08:30;35,15
30364;01.08.2024 10:08:35;35,10
30365;01.08.2024 10:08:40;35,07
30366;01.08.2024 10:08:45;35,07
30367;01.08.2024 10:08:50;35,07
30368;01.08.2024 10:08:55;35,07
30369;01.08.2024 10:09:00;35,07
30370;01.08.2024 10:09:05;35,07
30371;01.08.2024 10:09:10;35,18
30372;01.08.2024 10:09:15;35,18
30373;01.08.2024 10:09:20;35,18
30374;01.08.2024 10:09:25;35,18
30375;01.08.2024 10:09:30;35,18
30376;01.08.2024 10:09:35;35,18
30377;01.08.2024 10:09:40;35,18
30378;01.08.2024 10:09:45;35,18
30379;01.08.2024 10:09:50;35,18
30380;01.08.2024 10:09:55;35,18
30381;01.08.2024 10:10:00;35,18
30382;01.08.2024 10:10:05;35,18
30383;01.08.2024 10:10:10;35,18
30384;01.08.2024 10:10:15;35,18
30385;01.08.2024 10:10:20;35,18
30386;01.08.2024 10:10:25;35,18
30387;01.08.2024 10:10:30;35,18
30388;01.08.2024 10:10:35;35,18
30389;01.08.2024 10:10:40;35,12
30390;01.08.2024 10:10:45;35,10
30391;01.08.2024 10:10:50;35,07
30392;01.08.2024 10:10:55;35,10
30393;01.08.2024 10:11:00;35,12
30394;01.08.2024 10:11:05;35,12
30395;01.08.2024 10:11:10;35,15
30396;01.08.2024 10:11:15;35,18
30397;01.08.2024 10:11:20;35,18
30398;01.08.2024 10:11:25;35,18
30399;01.08.2024 10:11:30;35,18
30400;01.08.2024 10:11:35;35,18
30401;01.08.2024 10:11:40;35,18
30402;01.08.2024 10:11:45;35,18
30403;01.08.2024 10:11:50;35,18
30404;01.08.2024 10:11:55;35,18
30405;01.08.2024 10:12:00;35,18
30406;01.08.2024 10:12:05;35,18
30407;01.08.2024 10:12:10;35,18
30408;01.08.2024 10:12:15;35,18
30409;01.08.2024 10:12:20;35,18
30410;01.08.2024 10:12:25;35,18
30411;01.08.2024 10:12:30;35,18
30412;01.08.2024 10:12:35;35,21
30413;01.08.2024 10:12:40;35,21
30414;01.08.2024 10:12:45;35,21
30415;01.08.2024 10:12:50;35,23
30416;01.08.2024 10:12:55;35,26
30417;01.08.2024 10:13:00;35,29
30418;01.08.2024 10:13:05;35,29
30419;01.08.2024 10:13:10;35,29
30420;01.08.2024 10:13:15;35,29
30421;01.08.2024 10:13:20;35,29
30422;01.08.2024 10:13:25;35,29
30423;01.08.2024 10:13:30;35,29
30424;01.08.2024 10:13:35;35,29
30425;01.08.2024 10:13:40;35,29
30426;01.08.2024 10:13:45;35,29
30427;01.08.2024 10:13:50;35,29
30428;01.08.2024 10:13:55;35,29
30429;01.08.2024 10:14:00;35,29
30430;01.08.2024 10:14:05;35,29
30431;01.08.2024 10:14:10;35,29
30432;01.08.2024 10:14:15;35,29
30433;01.08.2024 10:14:20;35,29
30434;01.08.2024 10:14:25;35,29
30435;01.08.2024 10:14:30;35,29
30436;01.08.2024 10:14:35;35,29
30437;01.08.2024 10:14:40;35,29
30438;01.08.2024 10:14:45;35,34
30439;01.08.2024 10:14:50;35,32
30440;01.08.2024 10:14:55;35,32
30441;01.08.2024 10:15:00;35,29
30442;01.08.2024 10:15:05;35,29
30443;01.08.2024 10:15:10;35,29
30444;01.08.2024 10:15:15;35,29
30445;01.08.2024 10:15:20;35,29
30446;01.08.2024 10:15:25;35,29
30447;01.08.2024 10:15:30;35,29
30448;01.08.2024 10:15:35;35,29
30449;01.08.2024 10:15:40;35,29
30450;01.08.2024 10:15:45;35,29
30451;01.08.2024 10:15:50;35,29
30452;01.08.2024 10:15:55;35,29
30453;01.08.2024 10:16:00;35,29
30454;01.08.2024 10:16:05;35,29
30455;01.08.2024 10:16:10;35,29
30456;01.08.2024 10:16:15;35,29
30457;01.08.2024 10:16:20;35,29
30458;01.08.2024 10:16:25;35,32
30459;01.08.2024 10:16:30;35,29
30460;01.08.2024 10:16:35;35,29
30461;01.08.2024 10:16:40;35,29
30462;01.08.2024 10:16:45;35,29
30463;01.08.2024 10:16:50;35,29
30464;01.08.2024 10:16:55;35,29
30465;01.08.2024 10:17:00;35,29
30466;01.08.2024 10:17:05;35,29
30467;01.08.2024 10:17:10;35,29
30468;01.08.2024 10:17:15;35,29
30469;01.08.2024 10:17:20;35,29
30470;01.08.2024 10:17:25;35,29
30471;01.08.2024 10:17:30;35,29
30472;01.08.2024 10:17:35;35,29
30473;01.08.2024 10:17:40;35,29
30474;01.08.2024 10:17:45;35,29
30475;01.08.2024 10:17:50;35,29
30476;01.08.2024 10:17:55;35,29
30477;01.08.2024 10:18:00;35,29
30478;01.08.2024 10:18:05;35,29
30479;01.08.2024 10:18:10;35,29
30480;01.08.2024 10:18:15;35,29
30481;01.08.2024 10:18:20;35,32
30482;01.08.2024 10:18:25;35,32
30483;01.08.2024 10:18:30;35,32
30484;01.08.2024 10:18:35;35,32
30485;01.08.2024 10:18:40;35,32
30486;01.08.2024 10:18:45;35,32
30487;01.08.2024 10:18:50;35,29
30488;01.08.2024 10:18:55;35,29
30489;01.08.2024 10:19:00;35,29
30490;01.08.2024 10:19:05;35,29
30491;01.08.2024 10:19:10;35,29
30492;01.08.2024 10:19:15;35,29
30493;01.08.2024 10:19:20;35,29
30494;01.08.2024 10:19:25;35,29
30495;01.08.2024 10:19:30;35,29
30496;01.08.2024 10:19:35;35,29
30497;01.08.2024 10:19:40;35,23
30498;01.08.2024 10:19:45;35,21
30499;01.08.2024 10:19:50;35,21
30500;01.08.2024 10:19:55;35,21
30501;01.08.2024 10:20:00;35,18
30502;01.08.2024 10:20:05;35,18
30503;01.08.2024 10:20:10;35,18
30504;01.08.2024 10:20:15;35,18
30505;01.08.2024 10:20:20;35,18
30506;01.08.2024 10:20:25;35,18
30507;01.08.2024 10:20:30;35,18
30508;01.08.2024 10:20:35;35,18
30509;01.08.2024 10:20:40;35,18
30510;01.08.2024 10:20:45;35,18
30511;01.08.2024 10:20:50;35,18
30512;01.08.2024 10:20:55;35,18
30513;01.08.2024 10:21:00;35,18
30514;01.08.2024 10:21:05;35,18
30515;01.08.2024 10:21:10;35,18
30516;01.08.2024 10:21:15;35,18
30517;01.08.2024 10:21:20;35,18
30518;01.08.2024 10:21:25;35,18
30519;01.08.2024 10:21:30;35,18
30520;01.08.2024 10:21:35;35,18
30521;01.08.2024 10:21:40;35,18
30522;01.08.2024 10:21:45;35,18
30523;01.08.2024 10:21:50;35,18
30524;01.08.2024 10:21:55;35,18
30525;01.08.2024 10:22:00;35,15
30526;01.08.2024 10:22:05;35,12
30527;01.08.2024 10:22:10;35,07
30528;01.08.2024 10:22:15;35,07
30529;01.08.2024 10:22:20;35,07
30530;01.08.2024 10:22:25;35,07
30531;01.08.2024 10:22:30;35,07
30532;01.08.2024 10:22:35;35,07
30533;01.08.2024 10:22:40;35,07
30534;01.08.2024 10:22:45;35,07
30535;01.08.2024 10:22:50;35,07
30536;01.08.2024 10:22:55;35,07
30537;01.08.2024 10:23:00;35,07
30538;01.08.2024 10:23:05;35,07
30539;01.08.2024 10:23:10;35,07
30540;01.08.2024 10:23:15;35,04
30541;01.08.2024 10:23:20;35,01
30542;01.08.2024 10:23:25;35,01
30543;01.08.2024 10:23:30;34,99
30544;01.08.2024 10:23:35;34,99
30545;01.08.2024 10:23:40;34,96
30546;01.08.2024 10:23:45;34,96
30547;01.08.2024 10:23:50;34,96
30548;01.08.2024 10:23:55;34,96
30549;01.08.2024 10:24:00;34,96
30550;01.08.2024 10:24:05;34,96
30551;01.08.2024 10:24:10;34,96
30552;01.08.2024 10:24:15;34,96
30553;01.08.2024 10:24:20;35,07
30554;01.08.2024 10:24:25;35,07
30555;01.08.2024 10:24:30;35,07
30556;01.08.2024 10:24:35;35,12
30557;01.08.2024 10:24:40;35,12
30558;01.08.2024 10:24:45;35,15
30559;01.08.2024 10:24:50;35,15
30560;01.08.2024 10:24:55;35,15
30561;01.08.2024 10:25:00;35,18
30562;01.08.2024 10:25:05;35,18
30563;01.08.2024 10:25:10;35,18
30564;01.08.2024 10:25:15;35,18
30565;01.08.2024 10:25:20;35,18
30566;01.08.2024 10:25:25;35,18
30567;01.08.2024 10:25:30;35,18
30568;01.08.2024 10:25:35;35,18
30569;01.08.2024 10:25:40;35,18
30570;01.08.2024 10:25:45;35,18
30571;01.08.2024 10:25:50;35,18
30572;01.08.2024 10:25:55;35,18
30573;01.08.2024 10:26:00;35,18
30574;01.08.2024 10:26:05;35,18
30575;01.08.2024 10:26:10;35,18
30576;01.08.2024 10:26:15;35,18
30577;01.08.2024 10:26:20;35,18
30578;01.08.2024 10:26:25;35,18
30579;01.08.2024 10:26:30;35,18
30580;01.08.2024 10:26:35;35,18
30581;01.08.2024 10:26:40;35,18
30582;01.08.2024 10:26:45;35,18
30583;01.08.2024 10:26:50;35,18
30584;01.08.2024 10:26:55;35,18
30585;01.08.2024 10:27:00;35,18
30586;01.08.2024 10:27:05;35,18
30587;01.08.2024 10:27:10;35,18
30588;01.08.2024 10:27:15;35,18
30589;01.08.2024 10:27:20;35,18
30590;01.08.2024 10:27:25;35,18
30591;01.08.2024 10:27:30;35,18
30592;01.08.2024 10:27:35;35,18
30593;01.08.2024 10:27:40;35,18
30594;01.08.2024 10:27:45;35,18
30595;01.08.2024 10:27:50;35,18
30596;01.08.2024 10:27:55;35,18
30597;01.08.2024 10:28:00;35,18
30598;01.08.2024 10:28:05;35,18
30599;01.08.2024 10:28:10;35,18
30600;01.08.2024 10:28:15;35,18
30601;01.08.2024 10:28:20;35,18
30602;01.08.2024 10:28:25;35,18
30603;01.08.2024 10:28:30;35,18
30604;01.08.2024 10:28:35;35,18
30605;01.08.2024 10:28:40;35,18
30606;01.08.2024 10:28:45;35,18
30607;01.08.2024 10:28:50;35,18
30608;01.08.2024 10:28:55;35,18
30609;01.08.2024 10:29:00;35,21
30610;01.08.2024 10:29:05;35,21
30611;01.08.2024 10:29:10;35,23
30612;01.08.2024 10:29:15;35,23
30613;01.08.2024 10:29:20;35,26
30614;01.08.2024 10:29:25;35,26
30615;01.08.2024 10:29:30;35,29
30616;01.08.2024 10:29:35;35,29
30617;01.08.2024 10:29:40;35,29
30618;01.08.2024 10:29:45;35,29
30619;01.08.2024 10:29:50;35,29
30620;01.08.2024 10:29:55;35,29
30621;01.08.2024 10:30:00;35,29
30622;01.08.2024 10:30:05;35,29
30623;01.08.2024 10:30:10;35,29
30624;01.08.2024 10:30:15;35,29
30625;01.08.2024 10:30:20;35,29
30626;01.08.2024 10:30:25;35,29
30627;01.08.2024 10:30:30;35,29
30628;01.08.2024 10:30:35;35,29
30629;01.08.2024 10:30:40;35,29
30630;01.08.2024 10:30:45;35,29
30631;01.08.2024 10:30:50;35,29
30632;01.08.2024 10:30:55;35,29
30633;01.08.2024 10:31:00;35,29
30634;01.08.2024 10:31:05;35,29
30635;01.08.2024 10:31:10;35,29
30636;01.08.2024 10:31:15;35,29
30637;01.08.2024 10:31:20;35,29
30638;01.08.2024 10:31:25;35,29
30639;01.08.2024 10:31:30;35,29
30640;01.08.2024 10:31:35;35,29
30641;01.08.2024 10:31:40;35,29
30642;01.08.2024 10:31:45;35,29
30643;01.08.2024 10:31:50;35,29
30644;01.08.2024 10:31:55;35,32
30645;01.08.2024 10:32:00;35,32
30646;01.08.2024 10:32:05;35,40
30647;01.08.2024 10:32:10;35,40
30648;01.08.2024 10:32:15;35,40
30649;01.08.2024 10:32:20;35,40
30650;01.08.2024 10:32:25;35,40
30651;01.08.2024 10:32:30;35,40
30652;01.08.2024 10:32:35;35,40
30653;01.08.2024 10:32:40;35,40
30654;01.08.2024 10:32:45;35,40
30655;01.08.2024 10:32:50;35,40
30656;01.08.2024 10:32:55;35,40
30657;01.08.2024 10:33:00;35,40
30658;01.08.2024 10:33:05;35,40
30659;01.08.2024 10:33:10;35,40
30660;01.08.2024 10:33:15;35,40
30661;01.08.2024 10:33:20;35,40
30662;01.08.2024 10:33:25;35,40
30663;01.08.2024 10:33:30;35,40
30664;01.08.2024 10:33:35;35,40
30665;01.08.2024 10:33:40;35,40
30666;01.08.2024 10:33:45;35,40
30667;01.08.2024 10:33:50;35,40
30668;01.08.2024 10:33:55;35,40
30669;01.08.2024 10:34:00;35,40
30670;01.08.2024 10:34:05;35,40
30671;01.08.2024 10:34:10;35,40
30672;01.08.2024 10:34:15;35,40
30673;01.08.2024 10:34:20;35,40
30674;01.08.2024 10:34:25;35,40
30675;01.08.2024 10:34:30;35,40
30676;01.08.2024 10:34:35;35,40
30677;01.08.2024 10:34:40;35,40
30678;01.08.2024 10:34:45;35,40
30679;01.08.2024 10:34:50;35,40
30680;01.08.2024 10:34:55;35,40
30681;01.08.2024 10:35:00;35,40
30682;01.08.2024 10:35:05;35,40
30683;01.08.2024 10:35:10;35,40
30684;01.08.2024 10:35:15;35,40
30685;01.08.2024 10:35:20;35,40
30686;01.08.2024 10:35:25;35,40
30687;01.08.2024 10:35:30;35,40
30688;01.08.2024 10:35:35;35,40
30689;01.08.2024 10:35:40;35,40
30690;01.08.2024 10:35:45;35,37
30691;01.08.2024 10:35:50;35,34
30692;01.08.2024 10:35:55;35,32
30693;01.08.2024 10:36:00;35,29
30694;01.08.2024 10:36:05;35,29
30695;01.08.2024 10:36:10;35,29
30696;01.08.2024 10:36:15;35,29
30697;01.08.2024 10:36:20;35,29
30698;01.08.2024 10:36:25;35,29
30699;01.08.2024 10:36:30;35,29
30700;01.08.2024 10:36:35;35,29
30701;01.08.2024 10:36:40;35,29
30702;01.08.2024 10:36:45;35,29
30703;01.08.2024 10:36:50;35,29
30704;01.08.2024 10:36:55;35,29
30705;01.08.2024 10:37:00;35,29
30706;01.08.2024 10:37:05;35,29
30707;01.08.2024 10:37:10;35,29
30708;01.08.2024 10:37:15;35,29
30709;01.08.2024 10:37:20;35,29
30710;01.08.2024 10:37:25;35,29
30711;01.08.2024 10:37:30;35,29
30712;01.08.2024 10:37:35;35,23
30713;01.08.2024 10:37:40;35,18
30714;01.08.2024 10:37:45;35,18
30715;01.08.2024 10:37:50;35,18
30716;01.08.2024 10:37:55;35,18
30717;01.08.2024 10:38:00;35,18
30718;01.08.2024 10:38:05;35,18
30719;01.08.2024 10:38:10;35,18
30720;01.08.2024 10:38:15;35,18
30721;01.08.2024 10:38:20;35,18
30722;01.08.2024 10:38:25;35,18
30723;01.08.2024 10:38:30;35,18
30724;01.08.2024 10:38:35;35,18
30725;01.08.2024 10:38:40;35,18
30726;01.08.2024 10:38:45;35,15
30727;01.08.2024 10:38:50;35,10
30728;01.08.2024 10:38:55;35,07
30729;01.08.2024 10:39:00;35,07
30730;01.08.2024 10:39:05;35,07
30731;01.08.2024 10:39:10;35,10
30732;01.08.2024 10:39:15;35,15
30733;01.08.2024 10:39:20;35,18
30734;01.08.2024 10:39:25;35,18
30735;01.08.2024 10:39:30;35,18
30736;01.08.2024 10:39:35;35,18
30737;01.08.2024 10:39:40;35,18
30738;01.08.2024 10:39:45;35,21
30739;01.08.2024 10:39:50;35,29
30740;01.08.2024 10:39:55;35,29
30741;01.08.2024 10:40:00;35,29
30742;01.08.2024 10:40:05;35,29
30743;01.08.2024 10:40:10;35,32
30744;01.08.2024 10:40:15;35,40
30745;01.08.2024 10:40:20;35,40
30746;01.08.2024 10:40:25;35,40
30747;01.08.2024 10:40:30;35,40
30748;01.08.2024 10:40:35;35,40
30749;01.08.2024 10:40:40;35,46
30750;01.08.2024 10:40:45;35,51
30751;01.08.2024 10:40:50;35,51
30752;01.08.2024 10:40:55;35,51
30753;01.08.2024 10:41:00;35,54
30754;01.08.2024 10:41:05;35,62
30755;01.08.2024 10:41:10;35,62
30756;01.08.2024 10:41:15;35,62
30757;01.08.2024 10:41:20;35,62
30758;01.08.2024 10:41:25;35,62
30759;01.08.2024 10:41:30;35,65
30760;01.08.2024 10:41:35;35,70
30761;01.08.2024 10:41:40;35,73
30762;01.08.2024 10:41:45;35,73
30763;01.08.2024 10:41:50;35,73
30764;01.08.2024 10:41:55;35,73
30765;01.08.2024 10:42:00;35,73
30766;01.08.2024 10:42:05;35,73
30767;01.08.2024 10:42:10;35,73
30768;01.08.2024 10:42:15;35,76
30769;01.08.2024 10:42:20;35,76
30770;01.08.2024 10:42:25;35,73
30771;01.08.2024 10:42:30;35,84
30772;01.08.2024 10:42:35;35,84
30773;01.08.2024 10:42:40;35,93
30774;01.08.2024 10:42:45;35,95
30775;01.08.2024 10:42:50;35,95
30776;01.08.2024 10:42:55;35,95
30777;01.08.2024 10:43:00;35,84
30778;01.08.2024 10:43:05;35,84
30779;01.08.2024 10:43:10;35,90
30780;01.08.2024 10:43:15;35,95
30781;01.08.2024 10:43:20;35,93
30782;01.08.2024 10:43:25;35,84
30783;01.08.2024 10:43:30;35,84
30784;01.08.2024 10:43:35;35,84
30785;01.08.2024 10:43:40;35,84
30786;01.08.2024 10:43:45;35,84
30787;01.08.2024 10:43:50;35,84
30788;01.08.2024 10:43:55;35,84
30789;01.08.2024 10:44:00;35,95
30790;01.08.2024 10:44:05;35,95
30791;01.08.2024 10:44:10;35,87
30792;01.08.2024 10:44:15;35,84
30793;01.08.2024 10:44:20;35,84
30794;01.08.2024 10:44:25;35,84
30795;01.08.2024 10:44:30;35,84
30796;01.08.2024 10:44:35;35,84
30797;01.08.2024 10:44:40;35,84
30798;01.08.2024 10:44:45;35,90
30799;01.08.2024 10:44:50;35,95
30800;01.08.2024 10:44:55;35,95
30801;01.08.2024 10:45:00;35,95
30802;01.08.2024 10:45:05;35,95
30803;01.08.2024 10:45:10;35,95
30804;01.08.2024 10:45:15;35,95
30805;01.08.2024 10:45:20;35,95
30806;01.08.2024 10:45:25;35,87
30807;01.08.2024 10:45:30;35,84
30808;01.08.2024 10:45:35;35,84
30809;01.08.2024 10:45:40;35,84
30810;01.08.2024 10:45:45;35,84
30811;01.08.2024 10:45:50;35,84
30812;01.08.2024 10:45:55;35,84
30813;01.08.2024 10:46:00;35,84
30814;01.08.2024 10:46:05;35,84
30815;01.08.2024 10:46:10;35,84
30816;01.08.2024 10:46:15;35,84
30817;01.08.2024 10:46:20;35,87
30818;01.08.2024 10:46:25;35,95
30819;01.08.2024 10:46:30;35,95
30820;01.08.2024 10:46:35;35,95
30821;01.08.2024 10:46:40;35,95
30822;01.08.2024 10:46:45;35,95
30823;01.08.2024 10:46:50;35,95
30824;01.08.2024 10:46:55;35,95
30825;01.08.2024 10:47:00;35,95
30826;01.08.2024 10:47:05;35,93
30827;01.08.2024 10:47:10;35,95
30828;01.08.2024 10:47:15;35,95
30829;01.08.2024 10:47:20;35,95
30830;01.08.2024 10:47:25;35,95
30831;01.08.2024 10:47:30;35,95
30832;01.08.2024 10:47:35;35,95
30833;01.08.2024 10:47:40;35,95
30834;01.08.2024 10:47:45;35,95
30835;01.08.2024 10:47:50;36,06
30836;01.08.2024 10:47:55;36,06
30837;01.08.2024 10:48:00;36,09
30838;01.08.2024 10:48:05;36,17
30839;01.08.2024 10:48:10;36,17
30840;01.08.2024 10:48:15;36,17
30841;01.08.2024 10:48:20;36,15
30842;01.08.2024 10:48:25;36,12
30843;01.08.2024 10:48:30;36,06
30844;01.08.2024 10:48:35;36,06
30845;01.08.2024 10:48:40;36,06
30846;01.08.2024 10:48:45;36,06
30847;01.08.2024 10:48:50;36,06
30848;01.08.2024 10:48:55;36,06
30849;01.08.2024 10:49:00;36,01
30850;01.08.2024 10:49:05;36,06
30851;01.08.2024 10:49:10;36,06
30852;01.08.2024 10:49:15;36,06
30853;01.08.2024 10:49:20;36,06
30854;01.08.2024 10:49:25;36,15
30855;01.08.2024 10:49:30;36,17
30856;01.08.2024 10:49:35;36,17
30857;01.08.2024 10:49:40;36,17
30858;01.08.2024 10:49:45;36,06
30859;01.08.2024 10:49:50;35,98
30860;01.08.2024 10:49:55;35,95
30861;01.08.2024 10:50:00;35,95
30862;01.08.2024 10:50:05;35,95
30863;01.08.2024 10:50:10;35,95
30864;01.08.2024 10:50:15;35,87
30865;01.08.2024 10:50:20;35,84
30866;01.08.2024 10:50:25;35,84
30867;01.08.2024 10:50:30;35,84
30868;01.08.2024 10:50:35;35,84
30869;01.08.2024 10:50:40;35,84
30870;01.08.2024 10:50:45;35,84
30871;01.08.2024 10:50:50;35,84
30872;01.08.2024 10:50:55;35,84
30873;01.08.2024 10:51:00;35,84
30874;01.08.2024 10:51:05;35,84
30875;01.08.2024 10:51:10;35,95
30876;01.08.2024 10:51:15;36,06
30877;01.08.2024 10:51:20;36,06
30878;01.08.2024 10:51:25;36,09
30879;01.08.2024 10:51:30;36,06
30880;01.08.2024 10:51:35;36,06
30881;01.08.2024 10:51:40;35,98
30882;01.08.2024 10:51:45;35,95
30883;01.08.2024 10:51:50;35,95
30884;01.08.2024 10:51:55;35,95
30885;01.08.2024 10:52:00;35,95
30886;01.08.2024 10:52:05;36,04
30887;01.08.2024 10:52:10;36,06
30888;01.08.2024 10:52:15;36,06
30889;01.08.2024 10:52:20;36,06
30890;01.08.2024 10:52:25;36,06
30891;01.08.2024 10:52:30;36,06
30892;01.08.2024 10:52:35;36,06
30893;01.08.2024 10:52:40;36,06
30894;01.08.2024 10:52:45;36,06
30895;01.08.2024 10:52:50;36,06
30896;01.08.2024 10:52:55;36,04
30897;01.08.2024 10:53:00;36,06
30898;01.08.2024 10:53:05;36,06
30899;01.08.2024 10:53:10;36,06
30900;01.08.2024 10:53:15;36,06
30901;01.08.2024 10:53:20;36,06
30902;01.08.2024 10:53:25;36,06
30903;01.08.2024 10:53:30;36,06
30904;01.08.2024 10:53:35;36,06
30905;01.08.2024 10:53:40;36,06
30906;01.08.2024 10:53:45;36,17
30907;01.08.2024 10:53:50;36,28
30908;01.08.2024 10:53:55;36,40
30909;01.08.2024 10:54:00;36,45
30910;01.08.2024 10:54:05;36,51
30911;01.08.2024 10:54:10;36,51
30912;01.08.2024 10:54:15;36,51
30913;01.08.2024 10:54:20;36,53
30914;01.08.2024 10:54:25;36,59
30915;01.08.2024 10:54:30;36,62
30916;01.08.2024 10:54:35;36,62
30917;01.08.2024 10:54:40;36,62
30918;01.08.2024 10:54:45;36,62
30919;01.08.2024 10:54:50;36,62
30920;01.08.2024 10:54:55;36,62
30921;01.08.2024 10:55:00;36,62
30922;01.08.2024 10:55:05;36,62
30923;01.08.2024 10:55:10;36,62
30924;01.08.2024 10:55:15;36,56
30925;01.08.2024 10:55:20;36,51
30926;01.08.2024 10:55:25;36,51
30927;01.08.2024 10:55:30;36,51
30928;01.08.2024 10:55:35;36,51
30929;01.08.2024 10:55:40;36,51
30930;01.08.2024 10:55:45;36,48
30931;01.08.2024 10:55:50;36,42
30932;01.08.2024 10:55:55;36,40
30933;01.08.2024 10:56:00;36,40
30934;01.08.2024 10:56:05;36,40
30935;01.08.2024 10:56:10;36,40
30936;01.08.2024 10:56:15;36,40
30937;01.08.2024 10:56:20;36,40
30938;01.08.2024 10:56:25;36,42
30939;01.08.2024 10:56:30;36,40
30940;01.08.2024 10:56:35;36,40
30941;01.08.2024 10:56:40;36,40
30942;01.08.2024 10:56:45;36,51
30943;01.08.2024 10:56:50;36,51
30944;01.08.2024 10:56:55;36,51
30945;01.08.2024 10:57:00;36,51
30946;01.08.2024 10:57:05;36,51
30947;01.08.2024 10:57:10;36,51
30948;01.08.2024 10:57:15;36,51
30949;01.08.2024 10:57:20;36,51
30950;01.08.2024 10:57:25;36,51
30951;01.08.2024 10:57:30;36,51
30952;01.08.2024 10:57:35;36,51
30953;01.08.2024 10:57:40;36,51
30954;01.08.2024 10:57:45;36,51
30955;01.08.2024 10:57:50;36,45
30956;01.08.2024 10:57:55;36,42
30957;01.08.2024 10:58:00;36,42
30958;01.08.2024 10:58:05;36,40
30959;01.08.2024 10:58:10;36,40
30960;01.08.2024 10:58:15;36,40
30961;01.08.2024 10:58:20;36,40
30962;01.08.2024 10:58:25;36,40
30963;01.08.2024 10:58:30;36,40
30964;01.08.2024 10:58:35;36,40
30965;01.08.2024 10:58:40;36,40
30966;01.08.2024 10:58:45;36,40
30967;01.08.2024 10:58:50;36,40
30968;01.08.2024 10:58:55;36,40
30969;01.08.2024 10:59:00;36,34
30970;01.08.2024 10:59:05;36,31
30971;01.08.2024 10:59:10;36,28
30972;01.08.2024 10:59:15;36,28
30973;01.08.2024 10:59:20;36,28
30974;01.08.2024 10:59:25;36,28
30975;01.08.2024 10:59:30;36,28
